Sport,Year,Age,Height,Weight,BMI
Gymnastics,1996,22.74908647990256,166.36390101892286,62.42940320232896,1.5857193193921282
Gymnastics,2000,23.289719626168225,166.51246105919003,62.6993769470405,1.5897362257554464
Gymnastics,2004,23.76552795031056,166.84937888198758,63.04192546583851,1.5919726622104944
Gymnastics,2008,24.228163992869874,166.57837837837837,62.636861313868614,1.5868944912071057
Gymnastics,2012,23.781115879828327,166.70322580645163,62.58041958041958,1.5830906653732733
Gymnastics,2016,24.002092050209207,167.4560669456067,62.90376569037657,1.5769945651874377
Handball,1936,23.38095238095238,181.0,73.5,1.5771954458044628
Handball,1972,25.584362139917694,184.41525423728814,82.90254237288136,1.71367906399833
Handball,1976,25.26086956521739,186.416149068323,84.70186335403727,1.7134886225498152
Handball,1980,25.06711409395973,185.04907975460122,86.22699386503068,1.7702096795917945
Handball,1984,25.09659090909091,187.90116279069767,85.84883720930233,1.709349254425938
Handball,1988,26.429411764705883,187.91176470588235,86.8,1.728092988121973
Handball,1992,25.81564245810056,189.81451612903226,90.28225806451613,1.7615658946590822
Handball,1996,26.89010989010989,190.5496688741722,91.40666666666667,1.7697698819019538
Handball,2000,27.672316384180792,189.9318181818182,90.8465909090909,1.7703882085324012
Handball,2004,27.865921787709496,191.0614525139665,93.28491620111731,1.7964726120857697
Handball,2008,28.069767441860463,190.76646706586826,92.83832335329342,1.7934056763226198
Handball,2012,28.630681818181817,191.6342857142857,93.80571428571429,1.7957182449030507
Handball,2016,28.384180790960453,191.5593220338983,95.96045197740114,1.8384043003002786
Hockey,1908,24.95744680851064,193.0,89.0,1.67969609922414
Hockey,1932,25.333333333333332,175.35714285714286,79.0,1.8060738092176485
Hockey,1936,24.99375,174.42857142857142,82.0,1.8946715310351676
Hockey,1948,28.313868613138688,176.46153846153845,74.14285714285714,1.67388077091511
Hockey,1952,27.130718954248366,176.125,72.78125,1.6494259502810935
Hockey,1956,27.452554744525546,176.58333333333334,72.625,1.637351979138387
Hockey,1960,25.805084745762713,174.50666666666666,69.70454545454545,1.6091346200161176
Hockey,1964,26.217777777777776,174.55963302752295,69.6788990825688,1.6075665645118702
Hockey,1968,25.011857707509883,174.812,70.3,1.6172165122483437
Hockey,1972,25.216730038022813,175.02734375,71.25590551181102,1.6351755497538123
Hockey,1976,25.302325581395348,176.2325581395349,71.49418604651163,1.6182803488742155
Hockey,1980,24.989583333333332,174.31578947368422,71.0,1.6426317745163246
Hockey,1984,25.58421052631579,176.58426966292134,71.89887640449439,1.6209641188683768
Hockey,1988,24.92105263157895,176.6031746031746,73.02116402116403,1.6459137161380815
Hockey,1992,25.322751322751323,179.0,76.11926605504587,1.6701053037263895
Hockey,1996,25.385416666666668,178.67164179104478,76.43283582089552,1.6831547302718126
Hockey,2000,25.654450261780106,178.54787234042553,76.04787234042553,1.6769998907888077
Hockey,2004,26.010416666666668,178.16145833333334,76.21875,1.6880668025201597
Hockey,2008,26.255102040816325,178.8673469387755,76.04591836734694,1.6709717335614929
Hockey,2012,26.408163265306122,179.46666666666667,77.12777777777778,1.683443521225181
Hockey,2016,26.933673469387756,179.91836734693877,77.27551020408163,1.6782096081184679
Ice Hockey,1920,26.61111111111111,175.15,74.0,1.6957692721112012
Judo,1964,25.52777777777778,174.82857142857142,80.43478260869566,1.8500113792321837
Judo,1972,25.246987951807228,176.76923076923077,83.09433962264151,1.8694481384931478
Judo,1976,24.264900662251655,178.21476510067114,84.30872483221476,1.8661239241179233
Judo,1980,24.559322033898304,177.47727272727272,81.49479166666667,1.8188617340795765
Judo,1984,24.852941176470587,176.8673469387755,81.14492753623189,1.8235655500844772
Judo,1988,25.345991561181435,175.76444444444445,79.8393665158371,1.8168135316202996
Judo,1992,25.162264150943397,177.55714285714285,83.53597122302158,1.8627413496863485
Judo,1996,24.97457627118644,178.24675324675326,83.47741935483872,1.847060342368879
Judo,2000,25.37552742616034,178.08583690987123,84.65889830508475,1.8765890350598526
Judo,2004,26.088105726872246,177.93805309734512,85.77973568281938,1.904593771877046
Judo,2008,26.130434782608695,177.59555555555556,86.81304347826087,1.9349783973022472
Judo,2012,25.995670995670995,178.15315315315314,84.22294372294373,1.8655148688129677
Judo,2016,26.08016877637131,178.19298245614036,84.80973451327434,1.8776724543098158
Lacrosse,1904,26.823529411764707,174.0,76.71428571428571,1.7812836192741066
Modern Pentathlon,1924,27.17241379310345,176.0,71.0,1.6113442665289257
Modern Pentathlon,1928,26.366666666666667,174.8,67.0,1.5415132822604714
Modern Pentathlon,1932,27.476190476190474,171.72727272727272,72.0,1.716363522227961
Modern Pentathlon,1948,27.823529411764707,174.5,63.75,1.4717859459281943
Modern Pentathlon,1952,27.185567010309278,175.66666666666666,68.94444444444444,1.5706372038930037
Modern Pentathlon,1956,26.47761194029851,176.43333333333334,71.85714285714286,1.6227962352921834
Modern Pentathlon,1960,27.28828828828829,176.7927927927928,71.03809523809524,1.597781985370745
Modern Pentathlon,1964,26.7,177.75714285714287,72.23188405797102,1.607052799612122
Modern Pentathlon,1968,26.56989247311828,177.53763440860214,71.02150537634408,1.5840334222210821
Modern Pentathlon,1972,25.887931034482758,177.9655172413793,71.58620689655173,1.5889599612493222
Modern Pentathlon,1976,26.03370786516854,179.95505617977528,71.85393258426966,1.5598317649196456
Modern Pentathlon,1980,25.227848101265824,180.02597402597402,71.3896103896104,1.5485313359767963
Modern Pentathlon,1984,24.949494949494948,178.72727272727272,70.96969696969697,1.5618762433737043
Modern Pentathlon,1988,26.058823529411764,180.0082644628099,72.35537190082644,1.56978876213452
Modern Pentathlon,1992,26.29059829059829,180.8139534883721,73.16279069767442,1.5731919066180045
Modern Pentathlon,1996,27.46875,179.73076923076923,72.6923076923077,1.5819724467666678
Modern Pentathlon,2000,25.958333333333332,181.70833333333334,73.91666666666667,1.5737944479956985
Modern Pentathlon,2004,27.96875,181.5,75.03125,1.601195083820929
Modern Pentathlon,2008,26.444444444444443,182.22222222222223,74.33333333333333,1.5737518590124921
Modern Pentathlon,2012,26.333333333333332,182.86111111111111,74.38888888888889,1.5639421635033262
Modern Pentathlon,2016,26.11111111111111,182.52777777777777,73.94444444444444,1.5602814402811835
Motorboating,1908,33.857142857142854,181.0,77.0,1.6522999908427702
Rowing,1908,24.32894736842105,181.33333333333334,74.10344827586206,1.5843037590606726
Rowing,1912,25.066326530612244,180.69230769230768,73.05263157894737,1.572938929838173
Rowing,1920,26.451923076923077,180.47826086956522,76.92307692307692,1.660206760422357
